X,Y,SERVICEREQUESTID,STREETADDRESS,CITY,STATE,ZIPCODE,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,PRIORITY,DETAILS,WARD,XCOORD,YCOORD,LATITUDE,LONGITUDE,MARADDRESSREPOSITORYID,GIS_ID,GLOBALID,CREATED,EDITED,OBJECTID
400430.109999999,131768.690000001,26-00188341,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:21:56+00,2026/03/26 19:21:56+00,2026/03/27 19:21:56+00,2026/03/26 19:21:56+00,,,,Closed,,Standard,,Ward 8,400430.11,131768.69,38.8537276,-76.99504482,301360,,{4DF3725C-CEBD-16A5-E063-792F520AD424},,,12512859
404603.890000001,132923.199999999,26-00188342,4010 PENNSYLVANIA AVENUE SE,WASHINGTON,DC,20020,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2026/03/26 19:22:23+00,2026/03/30 14:49:03+00,2026/04/02 19:22:23+00,2026/03/26 19:22:23+00,,,,Closed,,Standard,,Ward 7,404603.89,132923.2,38.86411597,-76.94695215,28201,,{4DF3725C-CEBE-16A5-E063-792F520AD424},,,12512860
399930.630000003,135134.359999999,26-00188343,403 4TH STREET SE,WASHINGTON,DC,20003,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/26 19:22:35+00,2026/04/24 14:41:08+00,2026/04/25 03:59:00+00,2026/03/26 19:22:35+00,,,,Closed,,Standard,,Ward 6,399930.63,135134.36,38.88404703,-77.00079953,27716,,{4DF3725C-CEBF-16A5-E063-792F520AD424},,,12512861
396238.289999999,139693.920000002,26-00188344,1833 ONTARIO PLACE NW,WASHINGTON,DC,20009,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:22:54+00,2026/04/01 12:37:34+00,2026/04/02 03:59:00+00,2026/03/26 19:22:54+00,,,,Closed,,Standard,,Ward 1,396238.29,139693.92,38.9251131,-77.04338099,236086,,{4DF3725C-CEC0-16A5-E063-792F520AD424},,,12512862
403914.219999999,135816.690000001,26-00188345,3500 EAST CAPITOL STREET NE,WASHINGTON,DC,20019,S0301,Pothole,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/26 19:22:55+00,2026/03/27 18:51:07+00,2026/03/31 19:22:55+00,2026/03/26 19:22:55+00,,,,Closed,,Standard,,Ward 7,403914.22,135816.69,38.89018468,-76.95488232,331864,,{4DF3725C-CEC1-16A5-E063-792F520AD424},,,12512863
396290.420000002,137016.66,26-00188349,1850 I STREET NW,WASHINGTON,DC,20433,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:23:37+00,2026/03/26 20:12:06+00,2026/03/27 19:23:37+00,2026/03/26 19:23:37+00,,,,Closed,,Standard,,Ward 2,396290.42,137016.66,38.90099566,-77.04276535,240965,,{4DF3725C-CEC2-16A5-E063-792F520AD424},,,12512864
400577.700000003,143038.440000001,26-00188351,5274 CHILLUM PLACE NE,WASHINGTON,DC,20011,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:23:59+00,2026/03/31 12:38:32+00,2026/04/01 03:59:00+00,2026/03/26 19:23:59+00,,,,Closed,,Standard,,Ward 5,400577.7,143038.44,38.95524937,-76.993335,10829,,{4DF3725C-CEC3-16A5-E063-792F520AD424},,,12512865
396151.479999997,138827.699999999,26-00188352,2020 19TH STREET NW,WASHINGTON,DC,20009,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:23:59+00,2026/03/26 20:06:06+00,2026/03/27 19:23:59+00,2026/03/26 19:23:59+00,,,,Closed,,Standard,,Ward 1,396151.48,138827.7,38.91730954,-77.04437725,294534,,{4DF3725C-CEC4-16A5-E063-792F520AD424},,,12512866
405003.439999998,133292.579999998,26-00188353,1550 42ND STREET SE,WASHINGTON,DC,20020,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:24:04+00,2026/04/02 18:12:43+00,2026/04/14 19:24:04+00,2026/03/26 19:24:04+00,,,,Closed,,Standard,,Ward 7,405003.44,133292.58,38.86744132,-76.94234569,60749,,{4DF3725C-CEC5-16A5-E063-792F520AD424},,,12512867
405585.549999997,134032.07,26-00188356,1318 44TH PLACE SE,WASHINGTON,DC,20019,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/26 19:24:31+00,2026/04/02 17:12:38+00,2026/04/03 03:59:00+00,2026/03/26 19:24:31+00,,,,Closed,,Standard,,Ward 7,405585.55,134032.07,38.87409944,-76.93563207,68037,,{4DF3725C-CEC6-16A5-E063-792F520AD424},,,12512868
395836.93,138502.710000001,26-00188358,1807 PHELPS PLACE NW,WASHINGTON,DC,20008,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:25:10+00,2026/03/26 20:36:20+00,2026/03/27 19:25:10+00,2026/03/26 19:25:10+00,,,,Closed,,Standard,,Ward 2,395836.93,138502.71,38.91438048,-77.04800235,235106,,{4DF3725C-CEC7-16A5-E063-792F520AD424},,,12512869
392031.380000003,141299.77,26-00188359,4601 RODMAN STREET NW,WASHINGTON,DC,20016,PRUNING,Tree Pruning,Urban Forrestry,DDOT,1,2026/03/26 19:25:29+00,2026/05/28 11:20:59+00,2026/12/15 19:25:29+00,2026/03/26 19:25:29+00,,,,Closed,,Standard,,Ward 3,392031.38,141299.77,38.939551,-77.09191477,266767,,{4DF3725C-CEC8-16A5-E063-792F520AD424},,,12512870
398966.149999999,137778.600000001,26-00188360,1319 1ST STREET NW,WASHINGTON,DC,20001,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:25:34+00,2026/03/31 12:08:54+00,2026/04/01 03:59:00+00,2026/03/26 19:25:34+00,,,,Closed,,Standard,,Ward 5,398966.15,137778.6,38.90786671,-77.01191974,237021,,{4DF3725C-CEC9-16A5-E063-792F520AD424},,,12512871
399751.420000002,139193.379999999,26-00188362,215 ASCOT PLACE NE,WASHINGTON,DC,20002,S0316,Recycling Cart Delivery,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:25:52+00,2026/04/17 13:20:17+00,2026/04/24 19:25:52+00,2026/03/26 19:25:52+00,,,,Closed,,Standard,,Ward 5,399751.42,139193.38,38.92061176,-77.00286651,51229,,{4DF3725C-CECA-16A5-E063-792F520AD424},,,12512872
396812.479999997,142405.25,26-00188364,4836 16TH STREET NW,WASHINGTON,DC,20011,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,2026/03/26 19:26:06+00,2026/03/27 15:05:59+00,2026/03/30 19:26:06+00,2026/03/26 19:26:06+00,,,,Closed,,Standard,,Ward 4,396812.48,142405.25,38.94953983,-77.03677188,284984,,{4DF3725C-CECB-16A5-E063-792F520AD424},,,12512873
405594.939999998,135065.199999999,26-00188367,4445 E STREET SE,WASHINGTON,DC,20019,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:26:42+00,2026/03/27 16:03:06+00,2026/04/14 19:26:42+00,2026/03/26 19:26:42+00,,,,Closed,,Standard,,Ward 7,405594.94,135065.2,38.88340588,-76.93551545,152141,,{4DF3725C-CECC-16A5-E063-792F520AD424},,,12512874
398752.32,143403.73,26-00188368,214 MADISON STREET NW,WASHINGTON,DC,20011,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:26:46+00,2026/04/01 12:07:15+00,2026/04/02 03:59:00+00,2026/03/26 19:26:46+00,,,,Closed,,Standard,,Ward 4,398752.32,143403.73,38.9585393,-77.01439531,246221,,{4DF3725C-CECD-16A5-E063-792F520AD424},,,12512875
400262.5,143344.280000001,26-00188370,600 - 699 BLOCK OF KENSINGTON PLACE NE,WASHINGTON,DC,20011,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:27:49+00,2026/03/26 22:41:44+00,2026/03/27 19:27:49+00,2026/03/26 19:27:49+00,,,,Closed,,Standard,,Ward 4,400262.5,143344.28,38.95800428,-76.99697139,812465,,{4DF3A803-8F2D-12E8-E063-792F520A3B6C},,,12512876
396553.850000001,140717.34,26-00188372,1733 NEWTON STREET NW,WASHINGTON,DC,20010,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:29:16+00,2026/04/01 13:40:50+00,2026/04/02 03:59:00+00,2026/03/26 19:29:16+00,,,,Closed,,Standard,,Ward 1,396553.85,140717.34,38.93433368,-77.03974701,234021,,{4DF3A803-8F2E-12E8-E063-792F520A3B6C},,,12512877
399845.840000004,136745.109999999,26-00188373,643 3RD STREET NE,WASHINGTON,DC,20002,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:29:31+00,2026/04/01 12:42:39+00,2026/03/30 19:29:31+00,2026/03/26 19:29:31+00,,,,Closed,,Standard,,Ward 6,399845.84,136745.11,38.89855726,-77.00177715,288820,,{4DF3A803-8F2F-12E8-E063-792F520A3B6C},,,12512878
398883.329999998,137112.539999999,26-00188374,901 NEW JERSEY AVENUE NW,WASHINGTON,DC,20001,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:29:33+00,2026/03/26 19:29:33+00,2026/03/27 19:29:33+00,2026/03/26 19:29:33+00,,,,Closed,,Emergency,,Ward 6,398883.33,137112.54,38.9018665,-77.01287352,238376,,{4DF3A803-8F30-12E8-E063-792F520A3B6C},,,12512879
399136.590000004,138762.629999999,26-00188375,19 RHODE ISLAND AVENUE NW,WASHINGTON,DC,20001,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:30:07+00,2026/03/27 05:25:02+00,2026/05/08 19:30:07+00,2026/03/26 19:30:07+00,,,,Closed,,Standard,,Ward 5,399136.59,138762.63,38.91673137,-77.00995589,227417,,{4DF3A803-8F31-12E8-E063-792F520A3B6C},,,12512880
393664.369999997,138561.449999999,26-00188376,1810 37TH STREET NW,WASHINGTON,DC,20007,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:30:14+00,2026/03/31 16:00:05+00,2026/04/14 19:30:14+00,2026/03/26 19:30:14+00,,,,Closed,,Standard,,Ward 2,393664.37,138561.45,38.91489666,-77.07305363,270626,,{4DF3A803-8F32-12E8-E063-792F520A3B6C},,,12512881
397587.600000001,137634.899999999,26-00188378,1229 12TH STREET NW,WASHINGTON,DC,20005,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:30:59+00,2026/04/06 13:30:05+00,2026/04/14 19:30:59+00,2026/03/26 19:30:59+00,,,,Closed,,Standard,,Ward 2,397587.6,137634.9,38.90656917,-77.02781317,226429,,{4DF3A803-8F33-12E8-E063-792F520A3B6C},,,12512882
398798.840000004,138813.170000002,26-00188379,149 U STREET NW,WASHINGTON,DC,20001,S0457,Tree Inspection,Urban Forrestry,DDOT,1,2026/03/26 19:31:25+00,2026/03/27 17:26:16+00,2026/04/02 19:31:25+00,2026/03/26 19:31:25+00,,,,Closed,,Standard,,Ward 5,398798.84,138813.17,38.91718625,-77.01385054,227543,,{4DF3A803-8F34-12E8-E063-792F520A3B6C},,,12512883
397085.740000002,137779.640000001,26-00188380,1444 RHODE ISLAND AVENUE NW,WASHINGTON,DC,20005,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 19:31:38+00,2026/03/26 19:36:35+00,2026/03/27 19:31:38+00,2026/03/26 19:31:38+00,,,,Closed,,Standard,,Ward 2,397085.74,137779.64,38.90787152,-77.03359986,279191,,{4DF3A803-8F35-12E8-E063-792F520A3B6C},,,12512884
401592.670000002,139431.050000001,26-00188381,1500 - 1699 BLOCK OF CHANNING STREET NE,WASHINGTON,DC,20018,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:31:44+00,2026/03/27 14:27:06+00,2026/04/02 19:31:44+00,2026/03/26 19:31:44+00,,,,Closed,,Standard,,Ward 5,401592.67,139431.05,38.92275136,-76.98163354,804178,,{4DF3A803-8F36-12E8-E063-792F520A3B6C},,,12512885
393640.140000001,144088.539999999,26-00188382,3746 MCKINLEY STREET NW,WASHINGTON,DC,20015,SPSTDAMA,Traffic Safety Input,Department of Transportation,DDOT,1,2026/03/26 19:31:53+00,2026/03/26 19:41:04+00,2026/03/27 19:31:53+00,2026/03/26 19:31:53+00,,,,Closed,,Standard,,Ward 3,393640.14,144088.54,38.96468611,-77.07338425,264001,,{4DF3A803-8F37-12E8-E063-792F520A3B6C},,,12512886
400430.109999999,131768.690000001,26-00188383,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:32:48+00,2026/03/26 19:32:48+00,2026/03/27 19:32:48+00,2026/03/26 19:32:48+00,,,,Closed,,Standard,,Ward 8,400430.11,131768.69,38.8537276,-76.99504482,301360,,{4DF3A803-8F38-12E8-E063-792F520A3B6C},,,12512887
401118.670000002,137972.34,26-00188384,1662 WEST VIRGINIA AVENUE NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:32:56+00,2026/03/30 17:27:47+00,2026/04/02 19:32:56+00,2026/03/26 19:32:56+00,,,,Closed,,Standard,,Ward 5,401118.67,137972.34,38.90961188,-76.98710202,58359,,{4DF3A803-8F39-12E8-E063-792F520A3B6C},,,12512888
400430.109999999,131768.690000001,26-00188388,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:35:55+00,2026/03/26 19:35:55+00,2026/03/27 19:35:55+00,2026/03/26 19:35:55+00,,,,Closed,,Standard,,Ward 8,400430.11,131768.69,38.8537276,-76.99504482,301360,,{4DF3A803-8F3A-12E8-E063-792F520A3B6C},,,12512889
401534.509999998,139098.469999999,26-00188389,2220 15TH STREET NE,WASHINGTON,DC,20018,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:36:05+00,2026/03/31 14:12:11+00,2026/04/01 03:59:00+00,2026/03/26 19:36:05+00,,,,Closed,,Standard,,Ward 5,401534.51,139098.47,38.91975581,-76.98230497,50001,,{4DF3A803-8F3B-12E8-E063-792F520A3B6C},,,12512890
400430.109999999,131768.690000001,26-00188391,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:36:53+00,2026/03/26 19:36:53+00,2026/03/27 19:36:53+00,2026/03/26 19:36:53+00,,,,Closed,,Standard,,Ward 8,400430.11,131768.69,38.8537276,-76.99504482,301360,,{4DF3A803-8F3C-12E8-E063-792F520A3B6C},,,12512891
393508.82,144079.920000002,26-00188394,5545 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,SIGNMISS_v2,Roadway Signs,,DDOT,1,2026/03/26 19:37:18+00,2026/05/20 13:56:03+00,2026/10/01 19:37:18+00,2026/03/26 19:37:18+00,,,,Closed,,Standard,,Ward 3,393508.82,144079.92,38.96460716,-77.07489942,263999,,{4DF3A803-8F3D-12E8-E063-792F520A3B6C},,,12512892
398594.931999996,136925.006000001,26-00188395,MASSACHUSETTS AVENUE NW AND 4TH STREET NW,WASHINGTON,DC,20001,SIGTRAMA,Traffic Lights and Pedestrian Walk Signals,Toa- Trans Sys Mnt,DDOT,1,2026/03/26 19:37:44+00,2026/03/26 21:41:08+00,2026/03/30 19:37:44+00,2026/03/26 19:37:44+00,,,,Closed,,Standard,,Ward 6,398594.93241265,136925.0061725,38.90017638,-77.01619793,900946,,{4DF3A803-8F3E-12E8-E063-792F520A3B6C},,,12512893
401565.380000003,133212.039999999,26-00188397,1918 16TH STREET SE,WASHINGTON,DC,20020,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:38:31+00,2026/03/27 15:06:04+00,2026/03/30 19:38:31+00,2026/03/26 19:38:31+00,,,,Closed,,Standard,,Ward 8,401565.38,133212.04,38.86672862,-76.98196241,54107,,{4DF3A803-8F3F-12E8-E063-792F520A3B6C},,,12512894
399490.419,134294.611000001,26-00188402,M STREET SE AND 1ST STREET SE,WASHINGTON,DC,20003,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/26 19:38:51+00,,2027/04/21 19:38:51+00,2026/03/26 19:38:51+00,,,,In-Progress,,Standard,,Ward 8,399490.41862148,134294.61116206,38.87648177,-77.00587262,903057,,{4DF3A803-8F40-12E8-E063-792F520A3B6C},,,12512895
400430.109999999,131768.690000001,26-00188403,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/26 19:38:58+00,2026/03/26 19:38:58+00,2026/03/27 19:38:58+00,2026/03/26 19:38:58+00,,,,Closed,,Standard,,Ward 8,400430.11,131768.69,38.8537276,-76.99504482,301360,,{4DF3A803-8F41-12E8-E063-792F520A3B6C},,,12512896
397557.700000003,139792.460000001,26-00188407,1137 GIRARD STREET NW,WASHINGTON,DC,20009,TRACO001,Trash Cart Repair,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:39:24+00,2026/04/16 00:47:34+00,2026/04/24 19:39:24+00,2026/03/26 19:39:24+00,,,,Closed,,Standard,,Ward 1,397557.7,139792.46,38.9260051,-77.02816557,231707,,{4DF3A803-8F42-12E8-E063-792F520A3B6C},,,12512897
392807.68,143152.609999999,26-00188408,5101 WISCONSIN AVENUE NW,WASHINGTON,DC,20016,GRAFF,Graffiti Removal,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:39:47+00,2026/03/31 10:14:06+00,2026/04/09 19:39:47+00,2026/03/26 19:39:47+00,,,,Closed,,Standard,,Ward 3,392807.68,143152.61,38.95624826,-77.08297989,266465,,{4DF3A803-8F43-12E8-E063-792F520A3B6C},,,12512898
398211.100000001,142587.359999999,26-00188409,615 FARRAGUT STREET NW,WASHINGTON,DC,20011,COMPOST,"Lost/Stolen Compost Bin, Broken Compost Bin or Opt-Out of Curbside Composting Pilot Program",,DPW,1,2026/03/26 19:40:10+00,,2026/04/17 19:40:10+00,2026/03/26 19:40:10+00,,,,Open,,Standard,,Ward 4,398211.1,142587.36,38.95118429,-77.02063759,247042,,{4DF3A803-8F44-12E8-E063-792F520A3B6C},,,12512899
401566.68,133204.120000001,26-00188411,1920 16TH STREET SE,WASHINGTON,DC,20020,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 19:40:40+00,2026/03/27 17:06:12+00,2026/04/02 19:40:40+00,2026/03/26 19:40:40+00,,,,Closed,,Standard,,Ward 8,401566.68,133204.12,38.86665694,-76.98194745,53937,,{4DF3A803-8F45-12E8-E063-792F520A3B6C},,,12512900
398485.770000003,142865.390000001,26-00188412,5200 KANSAS AVENUE NW,WASHINGTON,DC,20011,PubspceInsp,Public Space Inspection,,DDOT,1,2026/03/26 19:41:00+00,2026/04/28 15:46:04+00,2026/06/23 19:41:00+00,2026/03/26 19:41:00+00,,,,Closed,,Standard,,Ward 4,398485.77,142865.39,38.95368938,-77.01746948,249545,,{4DF3A803-8F46-12E8-E063-792F520A3B6C},,,12512901
400355.57,141366.789999999,26-00188570,4032 7TH STREET NE,WASHINGTON,DC,20017,S0316,Recycling Cart Delivery,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:28:42+00,2026/04/06 19:42:33+00,2026/04/24 20:28:42+00,2026/03/26 20:28:42+00,,,,Closed,,Standard,,Ward 5,400355.57,141366.79,38.9401908,-76.99589861,27539,,{4DF4B43C-334B-4BBB-E063-792F520A1FCD},,,12512902
396007.600000001,137144.039999999,26-00188574,2020 K STREET NW,WASHINGTON,DC,20006,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/26 20:30:27+00,,2027/04/21 20:30:27+00,2026/03/26 20:30:27+00,,,,In-Progress,,Standard,,Ward 2,396007.6,137144.04,38.90214191,-77.04602654,242504,,{4DF4B43C-334C-4BBB-E063-792F520A1FCD},,,12512903
402610.310000002,136734.449999999,26-00188575,2600 BENNING ROAD NE,WASHINGTON,DC,20002,11,Dead Animal Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:30:59+00,2026/03/27 17:16:37+00,2026/03/30 20:30:59+00,2026/03/26 20:30:59+00,,,,Closed,,Standard,,Ward 5,402610.31,136734.45,38.89845703,-76.96990849,295161,,{4DF4B43C-334D-4BBB-E063-792F520A1FCD},,,12512904
393612.729999997,143820.75,26-00188577,5425 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:31:39+00,2026/03/30 15:48:14+00,2026/04/14 20:31:39+00,2026/03/26 20:31:39+00,,,,Closed,,Standard,,Ward 3,393612.73,143820.75,38.96227359,-77.07369803,264052,,{4DF4B43C-334E-4BBB-E063-792F520A1FCD},,,12512905
401153.130000003,132267.43,26-00188579,1460 HOWARD ROAD SE,WASHINGTON,DC,20020,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:32:10+00,2026/04/02 13:38:42+00,2026/04/02 23:59:00+00,2026/03/26 20:32:10+00,,,,Closed,,Standard,,Ward 8,401153.13,132267.43,38.85821948,-76.98671428,62954,,{4DF4B43C-334F-4BBB-E063-792F520A1FCD},,,12512906
397560.707999997,135525.429000001,26-00188580,INDEPENDENCE AVENUE SW AND 12TH STREET SW,WASHINGTON,DC,20024,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 20:32:16+00,2026/03/26 23:38:03+00,2026/03/27 20:32:15+00,2026/03/26 20:32:16+00,,,,Closed,,Standard,,Ward 2,397560.70831569,135525.4291152,38.88756622,-77.02811572,900086,,{4DF4B43C-3350-4BBB-E063-792F520A1FCD},,,12512907
402397.079999998,133760.399999999,26-00188582,2308 PARK PLACE SE,WASHINGTON,DC,20020,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:32:59+00,2026/04/02 12:06:30+00,2026/04/03 03:59:00+00,2026/03/26 20:32:59+00,,,,Closed,,Standard,,Ward 8,402397.08,133760.4,38.8716666,-76.97237697,48871,,{4DF4B43C-3351-4BBB-E063-792F520A1FCD},,,12512908
397443.579999998,139736.039999999,26-00188583,2725 13TH STREET NW,WASHINGTON,DC,20009,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:33:19+00,2026/04/01 15:07:02+00,2026/04/02 03:59:00+00,2026/03/26 20:33:19+00,,,,Closed,,Standard,,Ward 1,397443.58,139736.04,38.92549686,-77.02948144,242926,,{4DF4B43C-3352-4BBB-E063-792F520A1FCD},,,12512909
395922.869999997,137257.210000001,26-00188584,1050 21ST STREET NW,WASHINGTON,DC,20036,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/26 20:33:24+00,,2027/04/21 20:33:23+00,2026/03/26 20:33:24+00,,,,In-Progress,,Standard,,Ward 2,395922.87,137257.21,38.90316066,-77.04700403,294506,,{4DF4B43C-3353-4BBB-E063-792F520A1FCD},,,12512910
393062.729999997,141837.57,26-00188585,4233 NEBRASKA AVENUE NW,WASHINGTON,DC,20016,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,2026/03/26 20:34:01+00,2026/03/30 19:05:14+00,2026/03/30 20:34:01+00,2026/03/26 20:34:01+00,,,,Closed,,Standard,,Ward 3,393062.73,141837.57,38.94440441,-77.08002401,222989,,{4DF4B43C-3354-4BBB-E063-792F520A1FCD},,,12512911
398913.990000002,142750.879999999,26-00188586,5108 NEW HAMPSHIRE AVENUE NW,WASHINGTON,DC,20011,S0391,Street Cleaning,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:34:18+00,2026/03/30 11:12:44+00,2026/05/06 20:34:18+00,2026/03/26 20:34:18+00,,,,Closed,,Standard,,Ward 4,398913.99,142750.88,38.95265847,-77.01252898,259391,,{4DF4B43C-3355-4BBB-E063-792F520A1FCD},,,12512912
406742.210000001,136194.010000002,26-00188588,318 55TH STREET NE,WASHINGTON,DC,20019,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:34:52+00,2026/04/02 13:39:02+00,2026/04/03 03:59:00+00,2026/03/26 20:34:52+00,,,,Closed,,Standard,,Ward 7,406742.21,136194.01,38.89356657,-76.9222815,307174,,{4DF4B43C-3356-4BBB-E063-792F520A1FCD},,,12512913
397482.450000003,140762.760000002,26-00188590,1213 OTIS PLACE NW,WASHINGTON,DC,20010,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 20:35:08+00,2026/03/27 11:16:13+00,2026/03/27 20:35:08+00,2026/03/26 20:35:08+00,,,,Closed,,Standard,,Ward 1,397482.45,140762.76,38.93474565,-77.02903695,230336,,{4DF4B43C-3357-4BBB-E063-792F520A1FCD},,,12512914
393825.030000001,141512.690000001,26-00188593,3619 TILDEN STREET NW,WASHINGTON,DC,20008,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/26 20:36:33+00,2026/03/27 17:35:30+00,2026/03/30 20:36:33+00,2026/03/26 20:36:33+00,,,,Closed,,Standard,,Ward 3,393825.03,141512.69,38.94148348,-77.07122767,221369,,{4DF4B43C-3358-4BBB-E063-792F520A1FCD},,,12512915
398969.219999999,128583.640000001,26-00188594,172 FORRESTER STREET SW,WASHINGTON,DC,20032,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/26 20:37:03+00,2026/03/27 00:22:11+00,2026/03/27 20:37:03+00,2026/03/26 20:37:03+00,,,,Closed,,Standard,,Ward 8,398969.22,128583.64,38.82503474,-77.01187056,57128,,{4DF4B43C-3359-4BBB-E063-792F520A1FCD},,,12512916
